official_fine_cell_type,gene,n_independent_fish,mean_within_fish_log2cpm_difference,sd_within_fish_log2cpm_difference,t_statistic,p_value,fdr_bh
hematopoietic_stem_and_progenitor_HSPC,vav3b-1,17,1.5729045236428918,1.8665146286076966,3.47452486607569,0.003127356910371088,0.027177395260066774
hematopoietic_stem_and_progenitor_HSPC,ikzf2,17,1.5521333026446744,1.835010158345295,3.4875063349042006,0.003042786671890207,0.026704687249938526
hematopoietic_stem_and_progenitor_HSPC,nuggc.2,17,1.541051359586041,1.4500175125003043,4.381959166216357,0.0004643178176335611,0.007613325405106912
hematopoietic_stem_and_progenitor_HSPC,BX649490.1,17,1.5379364884794744,1.9845557470196122,3.1952111181635283,0.005634119076908886,0.03982318404783202
hematopoietic_stem_and_progenitor_HSPC,si:dkey-238d18.12,17,1.5355841408892377,2.0457681173925386,3.094864738619262,0.006954277295537889,0.04585210228384571
hematopoietic_stem_and_progenitor_HSPC,angpt1,17,1.5289801723258587,1.7763450912885477,3.5489425905422616,0.002672473872966274,0.02443162969171267
hematopoietic_stem_and_progenitor_HSPC,AL954142.1,17,1.5267686330139743,1.6914324649610857,3.7217142689414624,0.0018553132982862958,0.019142730477053227
hematopoietic_stem_and_progenitor_HSPC,BX681417.2,17,1.5231385644632132,1.6041256925317198,3.9149433320414824,0.0012343033829427601,0.014447429306844782
hematopoietic_stem_and_progenitor_HSPC,dgkza,17,1.5231109202830542,0.5323842669358286,11.79589179072362,2.636930099613863e-09,3.6172088641453165e-05
hematopoietic_stem_and_progenitor_HSPC,fam49a,17,1.5221195492229171,1.02767510182405,6.106851927349825,1.5146827134455295e-05,0.0010362922753959626
hematopoietic_stem_and_progenitor_HSPC,nol4la,17,1.515575608777499,1.6461005575750032,3.7961704647042454,0.0015854912259279116,0.017158955338592605
hematopoietic_stem_and_progenitor_HSPC,CABZ01084961.1,17,1.5152899315737531,1.737210576894794,3.596397883140395,0.0024175404894601227,0.02286288291221595
hematopoietic_stem_and_progenitor_HSPC,CU571074.2,17,1.512196260440177,1.4141839078033462,4.408864274338711,0.0004390868618630603,0.007354302842010415
hematopoietic_stem_and_progenitor_HSPC,cabz01093075.1,17,1.5103858604536946,1.7018789797849556,3.659179361200457,0.002117262599400632,0.020937405799118534
hematopoietic_stem_and_progenitor_HSPC,CR392341.4,17,1.5071572587460365,1.7577570856826321,3.5352829027641084,0.0027507134552201265,0.024922663026408245
hematopoietic_stem_and_progenitor_HSPC,sele,17,1.505027548916941,1.7851022427977896,3.4762084797581667,0.00311625785865412,0.02709810914490516
hematopoietic_stem_and_progenitor_HSPC,lmo7b,17,1.4938905282721713,1.9955283292186148,3.0866354293190015,0.007075150167595925,0.046284891153942735
hematopoietic_stem_and_progenitor_HSPC,CU914776.1,17,1.4916330432917042,1.620437282344758,3.7953709527430717,0.0015881680623821756,0.017174375558318876
hematopoietic_stem_and_progenitor_HSPC,si:ch1073-394i4.1,17,1.4906188285841737,1.538802288036313,3.9940016502249827,0.0010451228846208374,0.012991819818564874
hematopoietic_stem_and_progenitor_HSPC,roraa,17,1.482476373485628,1.4225358659547744,4.296838358631717,0.0005543012173989985,0.008620892233186806
hematopoietic_stem_and_progenitor_HSPC,nlrc3,17,1.4818800513910009,1.4186328460404707,4.306926907433609,0.0005427695934703314,0.00849451443060955
hematopoietic_stem_and_progenitor_HSPC,il12rb2,17,1.4796572469736526,1.8304720524365055,3.33290153808269,0.004216581155703329,0.033108730396886325
hematopoietic_stem_and_progenitor_HSPC,si:dkey-260g12.1,17,1.4794696141313068,1.8695464110971138,3.2628285945442173,0.00488726384975347,0.03639958941495528
hematopoietic_stem_and_progenitor_HSPC,pde4ba,17,1.4754103110483265,1.7159298979253301,3.545175453223775,0.002693826528486402,0.024545156363840318
hematopoietic_stem_and_progenitor_HSPC,kdm6bb,17,1.4741354908548505,0.6640230922661533,9.15332072943948,9.269197816768323e-08,9.082158646537105e-05
hematopoietic_stem_and_progenitor_HSPC,CABZ01099833.1,17,1.4730759293820663,1.4015275291559233,4.333591402985173,0.0005134516666333336,0.008199386771877478
hematopoietic_stem_and_progenitor_HSPC,plk3,17,1.4710771052386793,1.5716620691038259,3.8592305607944617,0.0013880485607147093,0.01562622579532542
hematopoietic_stem_and_progenitor_HSPC,si:ch73-380l3.4,17,1.4521289990104862,1.9091184043352512,3.136149770148714,0.006377844907233095,0.043194799657824454
hematopoietic_stem_and_progenitor_HSPC,ptprea,17,1.4481707460944226,0.8188664448835459,7.291739681586284,1.8065889968414532e-06,0.0003490406276644033
hematopoietic_stem_and_progenitor_HSPC,gzm3.3,17,1.4424355930589823,1.829048838870251,3.251588575407377,0.005004255762166571,0.036928391725730376
hematopoietic_stem_and_progenitor_HSPC,ncaldb,17,1.440275394579059,1.8450258987540182,3.218603915445271,0.005363792653865126,0.03848212642750777
hematopoietic_stem_and_progenitor_HSPC,pik3cd,17,1.4390956532028971,1.222799581453453,4.852425101806148,0.00017645115748445207,0.004068014710576422
hematopoietic_stem_and_progenitor_HSPC,si:ch1073-220m6.1,17,1.4359586722631352,1.8239096027938275,3.246108946788553,0.0050622901924557645,0.03715460979936434
hematopoietic_stem_and_progenitor_HSPC,BX324123.4,17,1.4356418282433137,1.509188806466466,3.9221751930834743,0.0012156476468596477,0.014314254308700704
hematopoietic_stem_and_progenitor_HSPC,tnfrsf9b,17,1.4184114534376608,1.8763482603000945,3.1168309033281476,0.006641482509708127,0.04447377902217292
hematopoietic_stem_and_progenitor_HSPC,bcl3,17,1.4179581559911991,1.6268951624466312,3.593588194746103,0.002431933261416511,0.02294363446594291
hematopoietic_stem_and_progenitor_HSPC,si:ch211-147k10.5,17,1.4115692487951716,1.6976345982453602,3.428328520561344,0.00344775088900723,0.029021564011165072
hematopoietic_stem_and_progenitor_HSPC,si:ch73-361p23.3,17,1.4106822191306962,1.8701130789129192,3.1101818704126694,0.006734675188008003,0.04487875000801544
hematopoietic_stem_and_progenitor_HSPC,tnikb,17,1.4105180251998595,1.649985064760997,3.524707543688627,0.002812853770726332,0.025326761798449924
hematopoietic_stem_and_progenitor_HSPC,mycb,17,1.4076283230646214,1.2534544310150963,4.630244318420375,0.0002779220070437522,0.005392355207387087
hematopoietic_stem_and_progenitor_HSPC,imp4,17,1.4064653831830172,1.1590624652406631,5.0031862022503795,0.00013002948294362147,0.0033825069467375256
hematopoietic_stem_and_progenitor_HSPC,wipf1a,17,1.4037026967435908,1.6724085651429001,3.4606462836093246,0.0032203633274561776,0.02775704300620805
hematopoietic_stem_and_progenitor_HSPC,il23r,17,1.3999133885470958,1.5905261926686558,3.6289819019022307,0.0022567236711447647,0.021791638618499275
hematopoietic_stem_and_progenitor_HSPC,gzm3,17,1.3995515636643476,1.6118180594598235,3.58011804844795,0.002502133895716644,0.02333312149183757
hematopoietic_stem_and_progenitor_HSPC,she,17,1.393120162560466,1.6769421237662956,3.425271211217393,0.00347007222407061,0.029147762689814245
hematopoietic_stem_and_progenitor_HSPC,gramd2aa,17,1.3930138351330907,1.5564254020111705,3.6902142388442316,0.0019829262196611134,0.020015298320972277
hematopoietic_stem_and_progenitor_HSPC,FP085399.5,17,1.3928782311611638,1.7449084773006498,3.291280972848095,0.004603071252096227,0.03506433183356521
hematopoietic_stem_and_progenitor_HSPC,rc3h2,17,1.391175892374191,0.9883070740952742,5.803828889237255,2.6905151177404766e-05,0.0014360755302570034
hematopoietic_stem_and_progenitor_HSPC,rcc2,17,1.3902937992339277,0.6934614805797658,8.266253202831493,3.617029014610198e-07,0.00016819184917937421
hematopoietic_stem_and_progenitor_HSPC,si:dkey-60d5.3,17,1.3899488104281144,1.673781628049184,3.42392679161868,0.003479933247714202,0.029160650168307618
hematopoietic_stem_and_progenitor_HSPC,acsf2,17,1.389268112462601,0.9804319372711895,5.842424091088512,2.498950468257171e-05,0.001384946202259697
hematopoietic_stem_and_progenitor_HSPC,blk,17,1.3875361635135819,1.8655661557759637,3.0666069620839687,0.007378014117147486,0.04764967450657751
hematopoietic_stem_and_progenitor_HSPC,C18H15orf48,17,1.3847937246474937,1.4269010503458124,4.001434293590554,0.0010289175694620607,0.012870762933506627
hematopoietic_stem_and_progenitor_HSPC,agap2,17,1.3826689799235268,1.372492492377977,4.153676818743378,0.0007475555009002873,0.010417279470741168
hematopoietic_stem_and_progenitor_HSPC,si:dkey-53k12.1,17,1.3812680857121336,1.7774835161922373,3.204032084013937,0.005530640943938493,0.03936008671775682
hematopoietic_stem_and_progenitor_HSPC,plekhg2,17,1.3788985214062868,1.6785062929802652,3.3871450315932656,0.0037607998471591046,0.03067108912211951
hematopoietic_stem_and_progenitor_HSPC,fgd5a,17,1.3756311627150877,1.677443528222947,3.3812599293725376,0.003807783319774558,0.03093778265410971
hematopoietic_stem_and_progenitor_HSPC,gfi1ab,17,1.3745691654813157,1.7849551506830656,3.1751463653457916,0.005876661453095238,0.04101404400042428
hematopoietic_stem_and_progenitor_HSPC,zgc:195282,17,1.3677799007220484,1.422214125934443,3.965296716180835,0.0011101670996536523,0.013511906797516009
hematopoietic_stem_and_progenitor_HSPC,ascc1,17,1.3635082307011557,1.5490050669469027,3.6293544653541328,0.002254948214693911,0.021783276151453326
hematopoietic_stem_and_progenitor_HSPC,slc6a7,17,1.3593326304912363,1.6567448615926792,3.3829421450422537,0.003794294225442745,0.0308616845760515
hematopoietic_stem_and_progenitor_HSPC,ndst3,17,1.3472100285981385,1.770106013380661,3.138054560468283,0.006352415388030651,0.04308492365157501
hematopoietic_stem_and_progenitor_HSPC,dnmt3bb.1,17,1.3406374368026044,1.5070169275188559,3.6679015720779273,0.002078611963479464,0.020706869723333004
hematopoietic_stem_and_progenitor_HSPC,cyb5r2,17,1.339758564397352,1.199667216153556,4.604582003622163,0.0002929871757391102,0.005590411428319968
hematopoietic_stem_and_progenitor_HSPC,prkacba,17,1.3370705276957775,1.4523990370594106,3.7957082550479058,0.0015870381906923955,0.017168924590554364
hematopoietic_stem_and_progenitor_HSPC,itk,17,1.3286531766592606,1.787471419083869,3.064763625695508,0.007406519404991001,0.04775507870174574
hematopoietic_stem_and_progenitor_HSPC,ftsj3,17,1.326477289069654,0.9823045186243252,5.5677296287678075,4.2454945588680155e-05,0.0018679430632342273
hematopoietic_stem_and_progenitor_HSPC,si:dkey-182i3.11,17,1.3254073105519362,1.782384308319113,3.066002271712695,0.00738735314644744,0.04769876054901989
hematopoietic_stem_and_progenitor_HSPC,smarcb1b,17,1.3223766670741188,0.8692246837102231,6.27259991274763,1.112064968528625e-05,0.0008546079106885946
hematopoietic_stem_and_progenitor_HSPC,mpp6a,17,1.3199548389349933,0.8262687668891657,6.586613750951749,6.257161818050887e-06,0.0006325866154461816
hematopoietic_stem_and_progenitor_HSPC,mgst3a,17,1.3198712822817922,1.1713007843516248,4.646089870143528,0.00026901768456266857,0.005271249371162878
hematopoietic_stem_and_progenitor_HSPC,card11,17,1.3168741708184093,1.6623844337056435,3.26615865250179,0.004853125183133118,0.03622020930338876
hematopoietic_stem_and_progenitor_HSPC,grk4,17,1.3163185140246891,0.9654859502814147,5.621335316891923,3.8253680715294395e-05,0.0017614223213307037
hematopoietic_stem_and_progenitor_HSPC,si:ch211-209l18.2,17,1.313920932941493,1.7079875743518558,3.1718233033888863,0.0059178120855328305,0.04113642162967376
hematopoietic_stem_and_progenitor_HSPC,igf2bp2a,17,1.312015726856126,1.3467581470614658,4.016741562768838,0.000996338888746234,0.012612461228643984
hematopoietic_stem_and_progenitor_HSPC,si:ch73-285p12.4,17,1.310398674827665,1.467116623331575,3.682673934751532,0.0020147576315054086,0.020247207186941715
hematopoietic_stem_and_progenitor_HSPC,pik3r1,17,1.3038345159381979,0.9581711070190101,5.610529672789023,3.9064522272774444e-05,0.0017714630885182923
hematopoietic_stem_and_progenitor_HSPC,zmp:0000000711,17,1.3005064407093077,1.2329159702805639,4.349141021038388,0.0004971037154015475,0.008022376724730268
hematopoietic_stem_and_progenitor_HSPC,CR385050.1,17,1.3001160858981244,1.4835993407896184,3.613183020740313,0.0023333154507821766,0.022335837191978025
hematopoietic_stem_and_progenitor_HSPC,nfatc2b,17,1.296879292384725,1.4918184698066794,3.584330409095575,0.0024799658415520943,0.023252503946835663
hematopoietic_stem_and_progenitor_HSPC,capn2a,17,1.2965059857796177,1.1454122868338539,4.666992998993658,0.0002577157797142502,0.005136204706481925
hematopoietic_stem_and_progenitor_HSPC,naf1,17,1.2963355786673707,0.8402231221813695,6.3613204349998975,9.439977624553098e-06,0.0007985587781035958
hematopoietic_stem_and_progenitor_HSPC,id2a,17,1.2945355425554492,0.7762494378469306,6.876020152590296,3.727267213161198e-06,0.000466929570744646
hematopoietic_stem_and_progenitor_HSPC,si:ch73-27e22.7,17,1.2938633625685296,1.7156315884765596,3.109487692357079,0.00674447855549573,0.044914888050268824
hematopoietic_stem_and_progenitor_HSPC,sh3bp2,17,1.28832329436189,1.3219903266454114,4.018102792080838,0.0009934927462915165,0.01260123601225509
hematopoietic_stem_and_progenitor_HSPC,pip5k1ba,17,1.287020977839836,1.2565081713011739,4.223230342007416,0.0006463364931411602,0.009538591548858381
hematopoietic_stem_and_progenitor_HSPC,ENSDARG00000113111,17,1.272712049770902,1.4674367737412028,3.5759811298876745,0.0025240977246870086,0.023445410586491314
hematopoietic_stem_and_progenitor_HSPC,si:ch73-308l14.2,17,1.2617107484882988,0.8030075065442841,6.478353742148345,7.617625192230731e-06,0.0007139822791298729
hematopoietic_stem_and_progenitor_HSPC,iqgap2,17,1.260978836096007,0.9530109726303164,5.4554974519785135,5.28687360017014e-05,0.0020933431239552954
hematopoietic_stem_and_progenitor_HSPC,apex1,17,1.2580946169797358,0.8571577415173832,6.0516947366603775,1.6801107910164315e-05,0.0010820150129468497
hematopoietic_stem_and_progenitor_HSPC,cmtm3,17,1.2572412609472654,1.5616173188613214,3.319467870367958,0.0043376751580193745,0.03376246649970914
hematopoietic_stem_and_progenitor_HSPC,jpt1b,17,1.2561764877901738,0.854292214109218,6.062736213716844,1.6455539123036898e-05,0.0010755909496304955
hematopoietic_stem_and_progenitor_HSPC,arhgap4b,17,1.254585974626354,1.392446836059952,3.714892630615464,0.001882231152963705,0.019347700142959626
hematopoietic_stem_and_progenitor_HSPC,fscn1a,17,1.2489703994326007,1.559077261036286,3.3030030062189715,0.004490802363025506,0.03455965296763107
hematopoietic_stem_and_progenitor_HSPC,BX664625.3,17,1.2458788517581965,1.558395095785172,3.2962694225716573,0.004554958171293848,0.03483838233327201
hematopoietic_stem_and_progenitor_HSPC,kdm5bb,17,1.242588325195953,0.6505411419830143,7.8754787104241775,6.793077853697696e-07,0.00021879371983929842
hematopoietic_stem_and_progenitor_HSPC,ptp4a3a,17,1.2401733158564263,1.589167791809867,3.2176373078421405,0.005374704819273741,0.03854025789774571
hematopoietic_stem_and_progenitor_HSPC,aldh3b1,17,1.2396220400059907,1.5401502219938523,3.318567587628957,0.004345912652143348,0.03376246649970914
hematopoietic_stem_and_progenitor_HSPC,jarid2b,17,1.2349002496199564,1.1486608801244211,4.432660896167352,0.00041793660505437937,0.007126221727574206
hematopoietic_stem_and_progenitor_HSPC,sept7a,17,1.23386911772443,0.7983212590903727,6.372588281517365,9.246278654348708e-06,0.0007878001704411701
hematopoietic_stem_and_progenitor_HSPC,syk,17,1.2321274387231127,1.2297292587774882,4.1311463786163145,0.0007836809897668362,0.010730154678892764
hematopoietic_stem_and_progenitor_HSPC,ywhah,17,1.2228833911143078,0.5299575877089425,9.5141149146957,5.4680167433372854e-08,7.544169358500071e-05
hematopoietic_stem_and_progenitor_HSPC,ptrh2,17,1.2204538968143785,1.118158603672633,4.500309983963253,0.0003633073069263038,0.0064430096738999
hematopoietic_stem_and_progenitor_HSPC,mafb,17,1.2193654826591172,1.649121262032889,3.0486373543193896,0.007660544901502356,0.04884124944079394
hematopoietic_stem_and_progenitor_HSPC,bahcc1b,17,1.2190643618846182,1.192346559274147,4.215495142231385,0.0006568690282642922,0.009621570630235375
hematopoietic_stem_and_progenitor_HSPC,rras2,17,1.2182417466740523,1.6110722499875054,3.11776172615041,0.006628537691005395,0.04444133224651344
hematopoietic_stem_and_progenitor_HSPC,LO017815.1,17,1.2178776078543145,1.6422620132609522,3.057635125035317,0.007517774365006621,0.04830214044589149
hematopoietic_stem_and_progenitor_HSPC,si:ch73-109i22.2,17,1.2165026264158334,1.4876867674627912,3.371522105495391,0.003886808545777598,0.03132626100276392
hematopoietic_stem_and_progenitor_HSPC,irf4a,17,1.2077193160800577,1.5649504960320875,3.1819244882968487,0.005793597924640211,0.04064110433712712
hematopoietic_stem_and_progenitor_HSPC,si:ch211-256a21.4,17,1.20600617723597,1.487635206674582,3.3425471725737412,0.004131706538307928,0.03264109384478308
hematopoietic_stem_and_progenitor_HSPC,si:ch211-71m22.3,17,1.204223875826909,1.508602774462114,3.2912190809773185,0.004603671341880877,0.03506433183356521
hematopoietic_stem_and_progenitor_HSPC,hacd3,17,1.201698831069303,1.1985842997374208,4.133819550085435,0.0007793038790220497,0.010690100960484967
hematopoietic_stem_and_progenitor_HSPC,FQ976914.1,17,1.1989498615200862,1.204265687586101,4.104905561808216,0.0008279938260799799,0.011169668387453523
hematopoietic_stem_and_progenitor_HSPC,notch1b,17,1.1982944996496283,1.2112178512174603,4.079113255873767,0.0008740239763994371,0.011561643101503644
